invoiceId,CodeSeq
537368,"22147,22150,22210,22570,22776,22568,20975,84375,20749,22189,22569,20750,21648,82494L,C2"
537653,"22867,22428,84596L,22191,46000M,20963,21260,85059,84535B,22772,20982,22425,84658,22834,21581,85170A,84596J,22726,21915,22107,21832,22624,22727,21034,20751,22773,22429,21906,22803,20966,84497,21967,22728,84763"
538051,"22601,22945,22659,22133,85114C,22580,22119,22603,22909,22367,21484,22560,22898,21592,22900,84985A,21156,22600,79000,22356,22812,21098,21930,22897,22902,21210"
538078,"22169,21212,85066,22197,21035,22851,22966,22170,84378,22555,22667,22652,22776,84991,18098C,84520B,22900,22366,21535,22173,20914,22761,21080,22654,79321,22762"
538208,"22111,22750,22110,22623,21889,20727,22617,21485,22570,21484,20969,22568,21481,35591T,21826,20749,20970,22271,22569,21888,21098,22272,20967,21479,22940,22749"
538509,"22505,22663,22890,22319,21035,22386,22083,20716,22557,20718,20665,22278,22371,21034,22780,22437,21094,21080,22127,22637,22468,22086"
540412,"22762,22862,21277,22907,22470,22219,21116,22770,22469,22763,22507,22720,22969,21275,22795,82494L,22722,85066"
540517,"75049L,51014C,51014A,22470,21733,75131,22188,22626,85123A,22624,22189,21463,22627,22804"
540678,21667
540800,"85123A,22377,21773,21094,22378,21775"
541103,"22449,20752,22755,21533,21212,20754,21217,22326,22845,22424,22151,21154,22720,22701,20767,22176,22700,20768,21534,22450,20726,20699,22759,22703,22758,21035,20725,21155,22702,22558,22175,22757,22844,22754,84497,20728,20772"
541986,"22491,22426,22561,22847,22191,21928,21670,22560,22849,22624,22429,22730,22493,85099B,22467,22489,22425,21668,22192,21669"
542276,"82484,21756,22966,22904,21165,22652,22854,21784,82552,22845,82551,21754,22720,22350,21260,22722,85150,22423,22842,85066,21781,22169,84929,22241,22788,22922,82482,21272,22282,21523,22349,35810B,47566,22831,22957,22844,22588,82600,22960,22168,22846,21906,82494L,22723,22606"
542371,"22898,22957,21976,21700,22554,POST,22504,21883,22556,21880,62018,22716"
542401,"22561,20985,21533,21498,21947,22562,22619,84836,22661,22555,21484,21154,47594A,22629,22502,22483,47594B,21039,21580,21329,21500,22480,22693,16237,21041,21035,22094,21945,22560,22382,22493,22631,20898,21328,20728,22563,22208"
542552,21645
542713,"37448,22449,37500,22067,21556,22073,37447,20963,22134,21786,22063,22202,84991,22649,22720,22894,21700,22972,37450,22243,22722,37495,22138,21213,22204,22419,22072,21578,22064,22807,84509B,22212,21137,21231,22892,22303,20665,22059,22551,21452,22646,21232,22435,21068,POST,22635,22634,21218,21479,21210"
542718,"22178,84946,46000S,22784,22423,85146,21630"
542733,"21713,22089,22686,20996,22680,84660A,22639,22847,21928,22852,22933,22676,22487,22277,22844,22841,22476,22843,20984,15056N,15056BL,20992,85027L,22209,20854,85099C"
542994,"22971,21498,48187,48138,82483,22797,22988,22970,82486,22690,85123A,22692,22660,22423,22710,85066"
543044,"22470,22386,22469,22378,47566,21524,20719,22595,22365,82486,82600,22646,21232,48194,22356,22467,48184"
543174,"85049C,22077,21559,21561,84997C,22085,21790,22666,85123A,15056BL,15056N,21791,22962,84997D"
543247,"22386,22207,85099F,85099C"
543483,"84879,22170,21558,22963,85053"
543798,"22241,22147,22150,84840,20971,22570,22149,22568,20972,21034,85206A,22569,22021,85066"
544306,"22418,22147,20749,22299,22617,22271,20750,22748,22746,22138,21791,22745,21790"
544346,22114
544393,"21931,22659,21928,21973,22384,22898,22629,84988,22383,22411,22371,22374,21936,22902,20726,22662,20725,22386,23230,22367,22892,22993,23232,20977,21156,22382,21034,21577,22631,85099B,20728,85099C"
545709,"22989,21578,22554,22326,22555,21673,22556,22534,22367,21156,22328,21672,22535,POST,22243,22467,22963,22962"
546857,"20726,22662,85184C,21984,20727,16161P,22384,21980,21985,22382,85123A,22383,22585,21982,21983,21986"
546929,"22178,22622,22638,22617,22138,22139"
546981,"22970,22971,22822,21340,21547,21877,22303"
547238,"22907,22989,22417,22457,22607,22439,22556,82613D,22367,22964,22990,22382,21916,82613B,82613A"
548510,"22090,84077,21086,22029,22424,22045,21509,21471,84375,22333,79160,22332,21094,21987,21080,22138,22971,20725,20727,22616,21989,21988,21497,21495,22139,21915,40001,22957,22148,22382,22066,20750,22710,22749"
548534,"22519,22750,22147,84077,20971,22556,21790,20972,22271,22179,22517,22518,22516,22525,22752"
548552,"21931,21714,85123A,72807C,22168,48194,22385,22224,22607,21936"
548613,84596E
548654,"21700,21232,POST,37450,37447,22055,21218,21231,21216,22060"
549319,"22831,85123A,22427,22667,22296"
549465,84415B
550663,"23207,23201"
551172,"23068,85123A,22335,85061W,22227,23067,22219,84836,21812,47566,22855,22296"
551272,23163
551857,"84380,21468,22794,22916,22427,22921,23199,21900,23283,21523,22776,23208,22960,21466,22189,48188,22423,23145"
552365,"22907,22554,22904,22427,22652,23199,22556,23200,22640,20914,20886,22722,22654,22138,23209,22440,20726,23203,22197,22989,22604,72800E,72800D,22487,22993,21714,23298,23208,22893,22969,22430,22636,20728,84763,21713"
553000,"23203,23202,23107,47566"
553004,"22169,84817,22079,23191,23202,23093,22093,23232,21792,21279,22171,21695,22727,22429,21280,21591,22082"
553054,"22607,21866,21467,84952B,21975,84991,22961,23284,22970,79191C,20975,23174,20616,23299,84466,20615,22138,21213,22604,16237,82567,22925,22713,22960,21034,40016,84992,23009,17003,21977"
553178,"37413,23203,21390,22295,22445,35961,23177,22460,20956,23088,21811,22595,22593,22594,22335,21043,21326,22113,84949,84592,23145,22163,22998,23082"
553612,"23298,23174,22791,22699,22839,22986"
553668,"48185,23203,84509A,21155,23283,21523,23175,23173,23284,22120,22366,23174,21770,22423,21216,20685"
553918,"21166,21672,21172,22470,84879,21671,21136,21668,22771"
554061,22197
554270,"21755,22291,23087,21756,84970S,22853,22982,23093,21389,23088,22292,22980,23103,22293,82582,82600,23096,82583,21034,22829,84879,22832,85152,84970L,22082,23091"
554956,"21212,22112,21240,22805,35970,22910,21381,22554,22694,22555,22943,20723,22076,21670,21154,22174,47559b,22383,82583,22068,22730,21329,22423,21213,21041,20725,22665,48187,22645,22498,21155,85049g,21673,21972,22729,21082,84692,23206,22560,23298,22328,23208,22382,22646,22727,22732,22660,20966,22327,20724,20961,20728,21668,21243,22426,84029E,22377,20675,22775,21556,22417,21327,22644,22384,21484,23205,22898,21481,21934,22549,20677,20726,84997d,22110,21976,21239,84997b,22835,22079,20727,23207,22691,22733,47566,23204,22085,84989a,21452,20719,22355,22690,22081,21238,21232,84997c,22356,22074,21912,22896,22380,22728"
555005,"84508A,22725,85049G,21259,21704,84691,22998,21790"
555096,"20726,23112,23203,22989,23084,23202,47566,22303,23206,23200,23175,23298,21700,23174,21746,POST,23155,23209"
555419,22625
555494,"23112,23298,22171,20749,20725,22173,22457,23061,22384,20728,23209,47566"
555601,23040
556447,"22568,22961,21878,22569,20984,23240,22570,22720,23237"
558305,21027
558461,"23012,21902,84596L,85049C,21868,21165,23013,22919,22077,84849D,21900,23300,23237,M,85123A,21172,23321,21770,20914,21901,21877,23197,21932,85132C,20726,23307,22918,21755,21933,20725,82482,23198,23014,23240,21066,22917,22382,22766,85183A,85183B,85152,82494L,21871,22613,23308,23167,20728"
558626,"22398,22403,POST,22396,23242,23180"
559110,15056N
559146,"23203,22385,22386,22457,21928,23240,22668,23199,23202,23080,23201,23298,21929,23081,84978,85099B,85062,85099F"
559689,"21199,22561,23100,23127,23122,22659,22564,23120,22210,21327,21786,21731,21787,22992,22466,84375,23123,21329,21198,23197,23154,23084,23121,22616,23198,23156,20718,84692,23159,23126,22493,23128,84876B,22209,22211,22563,23102,22208"
559745,"23068,85123A,23321,23152,21733,21466,23322,82581,22804,23133,82578"
559889,"23307,23286,23309,23306,23084,POST,23287,23238,22726,23285"
560018,"21713,21212,22481,22091,22915,23120,23191,21086,23229,22178,22961,22494,11001,23123,22097,22333,22553,21094,21987,22332,22489,22138,21080,23082,22082,23192,21213,20978,22505,22197,23121,20727,21989,21988,23295,21497,79144C,22938,22367,23015,22085,79163,21750,22626,22328,22624,21034,22493,22327,23018,10135,23091"
560033,"23294,23249,23245,22910,23319,23236,23024,22310,22576,22600,23293,23250,22496,84978,23297,23318,71459,22086,23311,47590B,23019,23017,22580,23295,22338,47566,23298,22495,22478,23243,47590A,84970L,23296,22262,23252"
560844,"23235,23237"
561533,"22781,22725,22467,22729,22726"
563346,"23203,47503A,22610,23199,85099F,23201"
565678,21891
566086,"48138,23444,15056BL,15056N,21523"
566224,"21928,84968A"
566400,"21974,22697,23245,22470,23160,22931,22141,22694,23164,23170,22077,23271,22603,22144,23438,22776,23329,23353,22589,22629,23173,22600,23174,23111,22423,82001S,23373,23431,23263,22698,23209,22086,23112,22734,23203,22197,22601,21314,20725,23265,23266,23312,22950,22142,22596,22595,22382,22960,22593,23397,23172,85099B,23354,20724,23427,22602,23436,22577,23163,22041,22952,23171,21917,85049E,23342,22961,23162,23118,84978,23330,22082,22581,22147,22385,23340,22699,22578,23389,22149,22193,23350,23161,22551,23374,22588,22579,22795,20750,23092,22930,22192,21210"
567629,40016
567880,"22561,22910,22554,23109,22952,23355,23202,22899,23201,21484,22720,22666,22961,85049A,23366,23507,22383,22553,22489,22491,22734,23203,23510,23340,23267,23240,22950,84347,23411,23298,22960,47591D,84879,22585,20728"
568201,"85169B,22112,22111,85169A,23360,85231B,85170B,22835,84978,23355,72349B,85180A,21744"
568323,"85014B,82582,21166,21931,82600,22411,21181,22386,21175,85099B,20713,20712,23201"
568344,"23190,23507,84077,22991,22992,22554,22555,23310,21891,23280,22526,23509"
568574,"22697,23100,22197,22945,35970,23328,22952,22555,23101,22950,22909,84832,84991,22367,22993,22595,22593,23096,47591D,23493,23102"
569139,"22112,22111,84212,22220,23371,22835,23355,22469,23404,23283,21485,72760B,22776,84946,85123A,21232,22114,22423,23401,23427,23503,23403,23372"
569565,"20726,22704,22707,21498,20727,16161P,22711,23550,23230,21497,23547,21495,22384,22045,23204,23206,23208,22382,22383,16156S,22706,23549,16161U,20728,23209"
569912,"23484,23513,23514,23519,23515,23511"
569999,"46000R,22844,21240,21238,22786,22577,16169E,23166,22722,23375,22720"
570024,"21755,22470,23322,21135,21754,23329,22487,21745,22120,82616C,82583,21181,85152,85150,82616B,23332"
570130,23368
571103,"23213,23470,84029E,22470,22457,21485,23437,23144,21484,23048,23284,22865,23321,23323,84970L,22692,82494L,84945,23082,71459"
571223,M
571508,"22574,23294,22694,85130B,21211,23202,22144,22817,23217,22507,23607,21813,21803,22666,21509,23293,23504,22113,22423,22546,22489,85131D,21147,22197,23203,22227,23020,22616,22363,22471,22960,23398,48194,22727,22123,82580,23167,23085,21207,23565,23102,23332,22798,21356,51014C,23043,21889,82581,23171,22027,84247E,23506,85032C,84978,21824,21934,23434,23242,85039B,22581,20726,22989,21028,23241,15036,84536B,47563A,22964,23161,22814,22582,23309,22081,21224,35967,22885,85049H,23344,21967,23566,21015,23457,23160,20723,21975,22076,84991,21811,21471,21992,22474,22881,22383,23517,22464,82583,22437,22173,22138,22698,23632,51014A,22598,20777,22580,22338,22573,23640,22993,23206,21544,21916,22800,22478,22130,22585,22801,23406,21507,47593B,21810,22577,21217,21206,23236,90206C,23404,23101,21121,23390,22599,23300,23201,84596F,22961,22109,23162,85123A,20717,23166,20996,22739,23328,22477,21126,23240,22452,23002,22909,22492,21627,22551,20719,22129,22065,22773,22571,22074,22101,22697,22091,23000,22554,22141,23170,23239,23353,22178,23175,79066K,23366,22900,22494,22535,22594,23299,90087,21935,22785,90086,23564,20974,46776C,22734,48187,17084N,23295,22530,23165,21156,21123,84568,22593,22429,84006,23172,22944,23308,22360,21555,21520,DOT,90161B,22481,82484,23163,85093,23117,22816,22979,23093,23378,84997C,85049E,22124,23306,22553,23382,22597,22620,21932,23526,23083,23307,16237,23510,23603,22339,20727,21989,84947,46776B,22075,22983,22821,20665,84596B,22355,23089,17084P,23323,23405,22994,22356,21930,21871,22163,23368,23247,35970,23626,22905,22457,72818,22608,21494,21790,23237,23507,21731,22362,23173,16219,23174,22361,85032A,85150,21877,22176,84536A,22337,72586,22419,22364,23461,21314,23198,22023,22250,20718,22175,21802,90013B,22479,47310M,21181,84992,85099B,23310,20724,84598,21739,85099C,85032B,85039C,21618,23604,21026,22818,84951B,22988,22576,20733,22411,22333,23197,35964,22475,21990,22110,23371,22026,22219,23234,22578,22488,22668,22699,21523,22340,71053,22367,90089,21167,22085,21880,22815,22579,22537,21993,21812"
571560,"22670,23274,22297,23415,23531,23182,23341,22191,21756,22699,23170,22768,22193,23534,22178,23342,84970L,23273,23145,22192"
572075,"20972,22750,23215,21888,23491,21914,23547,22620,23214,21915,22751"
572125,"23533,23507,23510,23313,23328,23426,23382,23480,79321,22086"
572239,84247E
572998,22057
573149,"71050,72232,21106,85173,72349B,84625A,85035C,21620,20886,85035B,85175,85174,85034A,21108,72799E,85040A,21109,20933,72351A,21112,22969,72817,85034B,72351B,20934,85034C,21287,72122"
573392,"22133,22131,22617,22132,22139,22367,22781,23173,22588,23530,23539,82494L,21429,22423,22138"
573583,"22307,22890,22306,72807C,23323,72807A,72802C,37449,72802B,72807B,72803A"
574138,"23084,23234,23382,22818,23157"
574502,"23294,23324,23360,23193,23084,23182,23325,23241,23177,23355,23295,23271,23300,23165,23194,21916,23301,23499,23504,23242,22963,22962,23503,23252"
574581,23187
574693,"23247,23581,23100,23320,23571,23090,22910,22770,23101,23080,23201,23508,23507,23394,23504,21591,22086,21430,82482,23328,22338,23157,21592,23397,21175,82494L,23344,23393,23102,23343"
575164,"22169,23483,23286,47590B,23457,23227,22907,48187,22170,23328,23408,23409,23485,22768,22909,23077,23093,23456,23226,85123A,22464,22969,47590A,82494L,22627,85066"
575504,"23247,21212,23245,22847,21169,23236,22456,22988,22720,23275,22961,23175,21531,23111,22627,22423,21216,22348,22083,84378,23316,22726,23317,21231,47566,22993,23298,22646,22960,23089,22846,21844,21871,23380"
575627,"21464,79190B,84077,22312,35471D,23283,35095B,20832,22314,37340,22507,21463,84950,22802,23310,20828,85230F,71459,23079"
575838,"22111,23286,22677,22680,23084,23570,21217,22681,22498,84755,22083,21485,22676,23298,46000S,22841,23569,23288,22679,23209,22840"
575945,"84946,22791"
576137,"23358,22112,85099C,23203,22197,23084,22835,22114,22173,82494L,23355,23344,22752"
576520,"22602,22910,21733,22952,22603,22144,22776,22565,22568,20972,85123A,23096,23321,23454,22737,22566,22086,23313,22736,20971,22726,20956,22586,23481,21034,23333,22897,23332"
576843,10133
577095,"84077,21498,22910,35471D,22973,22555,21121,23349,22556,20679,35637A,22045,21705,21745,23351,85035C,22179,15056N,72807B,22468,22086,22971,23084,15056P,21124,21122,20971,23480,72351A,22586,21123,23126,85034B,72351B,16161U,23127"
577700,"20752,22554,23182,23583,22158,22210,22557,22438,21136,23144,21616,16225,22398,22403,22553,23186,23148,23238,23082,22082,21158,20978,23083,22110,22197,23461,22297,21162,23494,23469,22621,23322,84378,21380,22338,20971,21624,23133,23184,23301,21034,84879,23094,21891,22209,22208"
579253,82600
579440,"20726,23581,22734,23245,23084,23583,22922,22326,23240,23158,23202,23582,84347,22720,21929,23580,22411,22429,23576,85099B,23344,23115,22840"
580071,"22798,84378,84708B,23010,23005,22357,23374,23007,22900,22800,22114,23009,22508,22423,22106,22082"
580153,"22413,21212,22924,21169,22966,22417,82581,21165,22210,21908,22923,22951,22416,22398,21166,21731,21172,22466,22403,21770,22115,22138,22399,23108,23084,82567,22922,84378,22396,21914,22400,22558,23552,21907,22948,22402,22964,82600,21164,21181,POST,84992,85152,21175,23569,23426,82580,22208"
C536817,"22187,71477"
C540377,"21911,21259"
C544827,"22215,22221"
C545456,"22697,21527,21231"
C553020,22801
C556634,22730
C558901,22456
C559049,23079
C566626,22461
C570727,23198
C571466,20977
541115,"22659,22554,22300,22515,22522,21485,22556,22313,22521,21561,22431,22350,22310,22629,22474,22365,22494,22271,22113,22272,21936,22518,22516,22519,22111,22312,22098,20725,22444,22273,22349,22190,22471,85178,22328,22520,POST,21906,22631,21844,22517,48184,22523,21775,22301,22379,22099,22134,21786,22433,22524,21260,22472,21787,22366,84828,84380,22348,84378,22630,22558,21559,22314,22352,21774,22514,22135,15060B,22525,22311"
544201,"22432,84970s,22890,22659,21947,22681,22457,21157,21116,22381,22456,21494,21658,22629,22179,21558,48185,37333,22197,35004B,22469,22513,21181,21068,85099B,10002,82580,84997a,DOT,22379,85099C,21931,22041,22309,21928,82581,22134,20713,20679,22720,22502,20986,21700,22411,22682,20615,85114c,21061,84510a,84993a,85040a,20735,85114a,82482,22386,22699,22630,22196,84509a,84347,22964,22171,82600,22276,20711,47591d,82494l,22166,21328"
544656,"21212,22985,22659,22991,22191,22300,22150,22973,22607,22988,22720,22781,22970,23233,21878,22616,22729,22726,22149,22558,21915,22713,22980,22727,23231,21871,22978,22301"
545150,"85099C,22413,22805,22377,21169,22170,22457,22607,22919,22456,22921,22768,22384,21166,22365,22961,21535,22772,20685,22505,22169,22918,48187,22386,22916,22488,22920,21155,22558,21523,84970S,21231,21907,22605,22917,22185,22690,21916,22960,21232,21749,84970L,85099B,48184,85099F,22771"
549554,"20754,21937,82482,84378,22381,21874,71053,22195,84692,82494L,22412,21218,21936,22998,21216"
550488,"20985,22659,23000,35913B,22873,85094,35912B,22741,21318,M,79026B,22062,22312,20996,21179,22616,84535A,20718,22872,22558,22487,21399,22713,22060,23204,22875,22329,23004,85159B"
557292,"23203,22147,84755,22219,22661,21499,21126,23205,21811,20719,22355,21172,15034,21125,17003,23076,37495,22620,21812,21829,21500"
562922,"20726,21249,22939,22554,22966,21371,22381,21365,71270,22556,22139,23206,21980,22898,22466,84375,21306,22380,22549,20728,85132C,21986"
567092,"23247,22750,22985,35970,22910,22564,23191,22037,22029,22144,23353,22779,23237,22568,21509,22271,23212,22569,22940,23188,22086,23213,23265,22959,22570,22273,22139,22714,22142,22560,23007,16169E,23256,21507,22749,22561,23436,23319,22150,23236,22816,22274,22534,22047,85049E,22818,85049A,22780,23318,23192,22751,22083,22026,23234,23241,23230,23240,21914,22733,22149,23545,21506,23231"
